Title,Author,genres,Link;;;;;;;;;;;;;;
Spares,Michael Marshall Smith,Horror;Cyberpunk;Dystopia;Thriller;Science Fiction Fantasy;Speculative Fiction;Mystery;;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.WdH6ZVsSG0co5vu0uyXtmAHaK8?w=194&h=287&c=7&r=0&o=5&pid=1.7
One of Us,Michael Marshall Smith,Thriller;Mystery;Cyberpunk;Speculative Fiction;Science Fiction Fantasy;Dystopia;Crime;;;;;;;;,https://tse4.mm.bing.net/th/id/OIP.dz_DfuFXEyi78gtdLKAqXwHaNC?w=115&h=180&c=7&r=0&o=5&pid=1.7
The Secret City (Pyrates  #1),Chris Archer,Adventure;Fiction;Childrens;Mystery;;;;;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.H4ZjDCWjrurz9ImkzCXNmwAAAA?w=115&h=180&c=7&r=0&o=5&pid=1.7
The Theory and Practice of Group Psychotherapy,Irvin D. Yalom/Molyn Leszcz,Psychology;Nonfiction;Counselling;Social Science;Social Work;Mental Health;Medicine;Psychiatry;Textbooks;Academic;Reference;Grad School;;;,https://tse3.mm.bing.net/th/id/OIP.gKJtHiB2FivQNY_tuAEh_AHaHa?w=194&h=194&c=7&r=0&o=5&pid=1.7
When Nietzsche Wept,Irvin D. Yalom,Psychology;Philosophy;Historical Fiction;Novels;Literature;American;Roman;Contemporary;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.C3NN5YnAYcA-i06pjhs-awAAAA?w=194&h=293&c=7&r=0&o=5&pid=1.7
Existential Psychotherapy,Irvin D. Yalom,Psychology;Philosophy;Nonfiction;Counselling;Medicine;Psychiatry;Self Help;Mental Health;Death;Science;Psychoanalysis;;;;,https://tse1.mm.bing.net/th/id/OIP.Q4kReG2eQQcgyfviDJeV6AHaD4?w=333&h=180&c=7&r=0&o=5&pid=1.7
Crown of Stars (Crown of Stars  #7),Kate Elliott,Epic Fantasy;Science Fiction Fantasy;Adult;Magic;Historical;Medieval;High Fantasy;Adventure;;;;;;;,https://tse2.mm.bing.net/th/id/OIP.LpoLl31sWZB4SPoJbiqF1AHaLY?w=134&h=206&c=7&r=0&o=5&pid=1.7
Crown Duel (Crown & Court #1-2),Sherwood Smith,Romance;Young Adult Fantasy;Adventure;High Fantasy;Magic;Science Fiction Fantasy;Historical;;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.J7bfJ34l3etu_OpErOwmLQAAAA?w=115&h=180&c=7&r=0&o=5&pid=1.7
A Rose for the Crown,Anne Easter Smith,Historical Fiction;European Literature;British Literature;Historical Romance;Medieval;15th Century;Plantagenet;English History;Tudor Period;;;;;;,https://tse3.mm.bing.net/th/id/OIP.3BePX-WsikwGwrqoW7vm2gAAAA?w=194&h=269&c=7&r=0&o=5&pid=1.7
The Bloody Crown of Conan (Conan the Cimmerian  #2),Robert E. Howard/Gary Gianni/Patrice Louinet,Heroic Fantasy;Sword and Sorcery;Pulp;Short Stories;Adventure;Classics;Anthologies;Science Fiction Fantasy;Horror;;;;;;,https://tse2.mm.bing.net/th/id/OIP.f15--M4ZaYE1VdoCOUNqigHaLL?w=194&h=293&c=7&r=0&o=5&pid=1.7
Rough Crossings: Britain  the Slaves and the American Revolution,Simon Schama,Nonfiction;North American Hi...;American History;Military History;Historical;Cultural;American Revolutionary War;African American;European Literature;British Literature;;;;;,https://tse1.mm.bing.net/th/id/OIP.r4ox0DwtMo64H9FR1iVrJQAAAA?w=194&h=304&c=7&r=0&o=5&pid=1.7
Landscape and Memory,Simon Schama,Nonfiction;Environment;Nature;Philosophy;Art History;Science;Natural History;Unfinished;Architecture;;;;;;,https://tse2.mm.bing.net/th/id/OIP.fsaWKZ56TSR3RpX2M5a9QgAAAA?w=193&h=272&c=7&r=0&o=5&pid=1.7
The Embarrassment of Riches: An Interpretation of Dutch Culture in the Golden Age,Simon Schama,Nonfiction;European History;Art History;Literature;17th Century;Economics;Culture;Cultural Studies;Sociology;;;;;;,https://tse2.mm.bing.net/th/id/OIP.RCvN8GtBSytBzU1xiU5EJwAAAA?w=187&h=332&c=7&r=0&o=5&pid=1.7
Citizens: A Chronicle of the French Revolution,Simon Schama,Nonfiction;Cultural;France;European History;French Revolution;Politics;World History;Literature;18th Century;Historical;War;;;;,https://tse2.mm.bing.net/th/id/OIP.U12ES2iE8I-ZIOcA2aJeMQHaK7?w=194&h=287&c=7&r=0&o=5&pid=1.7
The Feelings Book: The Care & Keeping of Your Emotions,Lynda Madison/Bonnie Timmons/Norm Bendell,Nonfiction;Childrens;Parenting;Self Help;Health;Middle Grade;Reference;Psychology;Juvenile;Counselling;;;;;,https://tse3.mm.bing.net/th/id/OIP.2MvV6LjBqX1ShBfziC7MMAHaHa?w=189&h=189&c=7&r=0&o=5&pid=1.7
A Smart Girl's Guide to Money: How to Make It  Save It  And Spend It,Nancy Holyoke/Ali Douglass,Nonfiction;Childrens;Middle Grade;Reference;Guides;Economics;Finance;Currency;Money;How To;;;;;,https://tse4.mm.bing.net/th/id/OIP.5Qq-G_Lb5fEJDd0Q0TpjiwHaHa?w=194&h=194&c=7&r=0&o=5&pid=1.7
What Would You Do? (American Girl Library),Patti Kelley Criswell/Norm Bendell,Self Help;;;;;;;;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.KMR_PPS2_0lRRqKK_QT_PAHaJQ?w=137&h=180&c=7&r=0&o=5&pid=1.7
The Halloween Activity Book: Creepy  Crawly  Hairy  Scary Things to Do,Mymi Doinet/Benjamin Chaud,Juvenile Nonfiction;;;;;;;;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.nVeh3WsA_2pLhzSiXJyZYQHaFj?w=159&h=180&c=7&r=0&o=5&pid=1.7
The Capricorn Stone,Madeleine Brent,Mystery;Historical Fiction;Gothic Romance;Romantic Suspense;Adventure;Historical Romance;;;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.3W_r7FpIWZ6KbVPFnbs7DgAAAA?w=194&h=194&c=7&r=0&o=5&pid=1.7
Golden Urchin,Madeleine Brent,Historical Fiction;Mystery;Adventure;Cultural;Australia;Historical Romance;Gothic Romance;;;;;;;;,https://tse2.mm.bing.net/th/id/OIP.hvTgebxqVQqBlKO1sZmpnwAAAA?w=194&h=299&c=7&r=0&o=5&pid=1.7
The Ethics of Ambiguity,Simone de Beauvoir/Bernard Frechtman,Philosophy;Nonfiction;Feminism;Classics;Cultural;France;Theory;Writing;Essays;Womens;20th Century;European Literature;French Literature;;,https://tse3.mm.bing.net/th/id/OIP.LPX3Z9aamXh4UFiiIWLdZAHaJ4?w=194&h=259&c=7&r=0&o=5&pid=1.7
She Came to Stay,Simone de Beauvoir,Fiction;Philosophy;Cultural;France;Feminism;European Literature;French Literature;Novels;Modern Classics;20th Century;;;;;,https://tse2.mm.bing.net/th/id/OIP.poYvYUebHi3fRRf9_NQAfgHaFj?w=194&h=146&c=7&r=0&o=5&pid=1.7
The Coming of Age,Simone de Beauvoir/Patrick O'Brian,Philosophy;Nonfiction;Feminism;History;Sociology;Cultural;France;Anthropology;Psychology;Womens;Classics;;;;,https://tse3.mm.bing.net/th/id/OIP.r3XivdmJd_yxv-gtd92p8AHaL4?w=194&h=311&c=7&r=0&o=5&pid=1.7
A Transatlantic Love Affair: Letters to Nelson Algren,Simone de Beauvoir/Nelson Algren/Sylvie Le Bon de Beauvoir/Vanessa Kling/Ellen Gordon Reeves,Nonfiction;Cultural;France;Biography Memoir;Literature;Romance;Womens;;;;;;;;,https://tse2.mm.bing.net/th/id/OIP.Ul_VFR4DSZM64fEp0rM1KQAAAA?w=194&h=291&c=7&r=0&o=5&pid=1.7
La force de l'âge,Simone de Beauvoir,Nonfiction;Biography;Philosophy;Autobiography;Memoir;Feminism;Cultural;France;Womens;Classics;European Literature;French Literature;;;,https://tse1.mm.bing.net/th/id/OIP.3Q8rJpmX_7iS91CnbeuamwHaMS?w=116&h=193&c=7&r=0&o=5&pid=1.7
What Life Was Like When Rome Ruled the World: The Roman Empire  100 BC - AD 200 (What Life Was Like),Time-Life Books,Nonfiction;Ancient History;;;;;;;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.ZJxqvz12-0phOmkLBKmFlwHaD4?w=310&h=180&c=7&r=0&o=5&pid=1.7
Sudden Fiction International: 60 Short-Short Stories,Robert Shapard/James Thomas,Short Stories;Anthologies;Literary Fiction;Academic;Read For School;Literature;;;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.e__qR8eUADOiTZZZsYH0NwAAAA?w=194&h=292&c=7&r=0&o=5&pid=1.7
Sudden Fiction: American Short-Short Stories,Robert Shapard/James Thomas,Short Stories;Anthologies;Literary Fiction;Contemporary;Academic;School;Short Story Collection;Language;Writing;Collections;Flash Fiction;;;;,https://tse1.mm.bing.net/th/id/OIP.QYGrr84Xqf76SuM7kS4PRQAAAA?w=115&h=180&c=7&r=0&o=5&pid=1.7
Sarah Bernhardt,Elizabeth Silverthorne/Betty McCollum,Biography;Autobiography;;;;;;;;;;;;;,https://tse2.mm.bing.net/th/id/OIP.7U1qizewjS6UcXvtG_oZogHaKV?w=142&h=199&c=7&r=0&o=5&pid=1.7
The Art of Controversy (The Essays of Arthur Schopenhauer),Thomas Bailey Saunders,Philosophy;Nonfiction;Psychology;Classics;European Literature;German Literature;Self Help;Politics;Writing;Essays;19th Century;Cultural;Germany;;,https://tse4.mm.bing.net/th/id/OIP.y7h1SSlAF9-3Aea2Sf4eXAAAAA?w=194&h=311&c=7&r=0&o=5&pid=1.7
The Wisdom of Life,Arthur Schopenhauer/Thomas Bailey Saunders,Philosophy;Nonfiction;Classics;Psychology;European Literature;German Literature;Self Help;Writing;Essays;19th Century;Personal Development;Cultural;Germany;;,https://tse2.mm.bing.net/th/id/OIP._trmaP2r4A-x-a2BuQUauQAAAA?w=194&h=303&c=7&r=0&o=5&pid=1.7
For All Time (Time Travelers  #4),Caroline B. Cooney,Science Fiction;Time Travel;Young Adult;Historical Fiction;Romance;Fantasy;Teen;Childrens;;;;;;;,https://tse2.mm.bing.net/th/id/OIP.AXcql_HNAFZMzfRPCM5A0AHaFu?w=237&h=183&c=7&r=0&o=5&pid=1.7
Wanted!,Caroline B. Cooney,Young Adult;Realistic Fiction;Suspense;Teen;Childrens;Mystery Thriller;Horror;;;;;;;;,https://tse4.mm.bing.net/th/id/OIP.GyabNTZSN-lyT23BsL2XLgHaHa?w=194&h=194&c=7&r=0&o=5&pid=1.7
The Time Travelers: Volume One,Caroline B. Cooney,Science Fiction;Time Travel;Young Adult;Historical Fiction;Romance;Fantasy;Adventure;Teen;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.XbBEKb6NkQRL_38XnXVAHQHaLG?w=194&h=291&c=7&r=0&o=5&pid=1.7
The Stranger,Caroline B. Cooney,Young Adult;Horror;Fiction;Romance;Teen;Fantasy;Paranormal;Mystery;Thriller;Supernatural;;;;;,https://tse1.mm.bing.net/th/id/OIP.0adCL1s2n6FvuWFOzlHvdAAAAA?w=171&h=282&c=7&r=0&o=5&pid=1.7
Every Night Italian: Every Night Italian,Giuliano Hazan/Marcella Hazan/Dana Gallagher,Food and Drink;Cookbooks;Cooking;Reference;;;;;;;;;;;,https://tse4.mm.bing.net/th/id/OIP.IHRkVQ4nHFNn9QnZJOysbQHaHa?w=171&h=180&c=7&r=0&o=5&pid=1.7
More Classic Italian Cooking,Marcella Hazan,Food and Drink;Cookbooks;Cooking;European Literature;Italian Literature;Nonfiction;;;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.y4JNlF3DgNsAKRKrwyjTBgHaJA?w=178&h=216&c=7&r=0&o=5&pid=1.7
Practice Makes Perfect: Italian Verb Tenses,Paola Nanni-Tate,European Literature;Italian Literature;;;;;;;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.YJtEasKFXhfeKJS5edYZ6gAAAA?w=194&h=248&c=7&r=0&o=5&pid=1.7
Effigies (Faye Longchamp  #3),Mary Anna Evans,Fiction;History;Archaeology;Mystery Thriller;Audiobook;Suspense;Murder Mystery;American;Southern;Cozy Mystery;;;;;,https://tse3.mm.bing.net/th/id/OIP.4n79mJssTFMQx27m_l2LkgAAAA?w=194&h=302&c=7&r=0&o=5&pid=1.7
The Cambridge Companion to Schopenhauer,Christopher Janaway,Philosophy;Nonfiction;History;Reference;;;;;;;;;;;,https://tse4.mm.bing.net/th/id/OIP.tc4-6gjmNqaK_TGbk6lrPgAAAA?w=141&h=207&c=7&r=0&o=5&pid=1.7
Stormie: A Story of Forgiveness and Healing,Stormie Omartian,Nonfiction;Autobiography;Christian Living;Religion;Biography Memoir;;;;;;;;;;,https://tse4.mm.bing.net/th/id/OIP.vg8m2D7LXcQnswldRxoeyQHaHa?w=169&h=180&c=7&r=0&o=5&pid=1.7
The Orion Mystery: Unlocking the Secrets of the Pyramids,Robert Bauval/Adrian Geoffrey Gilbert,Nonfiction;Science;Ancient History;Northern Africa;Egypt;Archaeology;Religion;Pseudoscience;Conspiracy Theories;Astronomy;Mystery;;;;,https://tse1.mm.bing.net/th/id/OIP.XUoAmqA854PEfwsGGIciAQHaMa?w=165&h=277&c=7&r=0&o=5&pid=1.7
Orion (Orion  #1),Ben Bova,Time Travel;Audiobook;Science Fiction Fantasy;Adventure;Alternate History;Anthologies;Collections;Speculative Fiction;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.0cY2psGGo4z7nsjxTPBWwQHaIg?w=162&h=186&c=7&r=0&o=5&pid=1.7
Lake Orion (Images of America: Michigan),James E. Ingram/Lori Grove,History;;;;;;;;;;;;;;,https://tse2.mm.bing.net/th/id/OIP.6J9l9IsSDwVClekNQK98xgAAAA?w=126&h=180&c=7&r=0&o=5&pid=1.7
Rick Steves' Europe Through the Back Door,Rick Steves,Travel;Nonfiction;Reference;Adult;History;Adventure;Self Help;Cultural;Germany;;;;;;,https://tse4.mm.bing.net/th/id/OIP.e0Vqka8FvTMuT45pUztyEgHaKf?w=144&h=204&c=7&r=0&o=5&pid=1.7
A Dangerous Man (Hank Thompson  #3),Charlie Huston,Fiction;Crime;Noir;Suspense;Mystery Thriller;Pulp;Novels;Spy Thriller;Espionage;;;;;;,https://tse4.mm.bing.net/th/id/OIP.pkcMIeN3hXpcQR41V2kN2wAAAA?w=115&h=180&c=7&r=0&o=5&pid=1.7
Already Dead (Joe Pitt  #1),Charlie Huston,Urban Fantasy;Paranormal;Vampires;Horror;Mystery;Fiction;Noir;Crime;Supernatural;;;;;;,https://tse4.mm.bing.net/th/id/OIP.KsKgwvC-KhflsTrTW3WSgQHaKl?w=115&h=180&c=7&r=0&o=5&pid=1.7
Caught Stealing (Hank Thompson  #1),Charlie Huston,Fiction;Crime;Noir;Suspense;Mystery Thriller;Action;Pulp;Adventure;;;;;;;,https://tse2.mm.bing.net/th/id/OIP._U8i7xkmP7LBImfisP9BhwHaE8?w=220&h=180&c=7&r=0&o=5&pid=1.7
Ultimate Annuals  Volume 2,Charlie Huston/Mike Carey/Brian Michael Bendis/Robert Kirkman/Mike Deodato/Ryan Sook/Stuart Immonen/Frazier Irving,Sequential Art;Superheroes;Marvel;Fiction;Fantasy;Graphic Novels Comics;;;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.YJRUDh85AnMOL7cR7BCkJAAAAA?w=194&h=293&c=7&r=0&o=5&pid=1.7
Dead I Well May Be (Dead Trilogy #1),Adrian McKinty,Crime;Fiction;Cultural;Ireland;Audiobook;European Literature;Irish Literature;Noir;Mystery Thriller;Suspense;;;;;,https://tse2.mm.bing.net/th/id/OIP.EoarOdenhL3JzqkId0WNgwHaEK?w=194&h=109&c=7&r=0&o=5&pid=1.7
The Dead Yard (Michael Forsythe #2),Adrian McKinty,Crime;Fiction;Audiobook;European Literature;Irish Literature;Cultural;Ireland;Mystery Thriller;Noir;Suspense;;;;;,https://tse3.mm.bing.net/th/id/OIP.xt8ITPx5vIXrdHi1tzo67AAAAA?w=115&h=180&c=7&r=0&o=5&pid=1.7
The Lighthouse Land (Lighthouse Trilogy #1),Adrian McKinty,Young Adult;Adventure;Audiobook;Romance;European Literature;Irish Literature;Science Fiction Fantasy;Action;;;;;;;,https://tse4.mm.bing.net/th/id/OIP.jLpRwr_DTmaj9kBbeOg1NAAAAA?w=194&h=297&c=7&r=0&o=5&pid=1.7
Spider Mountain (Cam Richter  #2),P.T. Deutermann,Fiction;Suspense;Crime;Audiobook;Detective;Action;Mystery Thriller;;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.9lMjN6O6dE6_fVFPozWZtgAAAA?w=168&h=183&c=7&r=0&o=5&pid=1.7
The Edge of Honor,P.T. Deutermann,War;Military Fiction;Thriller;Action;Historical Fiction;;;;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.Akssv2QZdoBpfQndjA0AnwAAAA?w=194&h=284&c=7&r=0&o=5&pid=1.7
The Firefly,P.T. Deutermann,Fiction;Mystery Thriller;Politics;Suspense;;;;;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.Est9lR1DJsM9_TU7jBRSdAHaL3?w=194&h=311&c=7&r=0&o=5&pid=1.7
Diary of a Spider,Doreen Cronin/Harry Bliss,Childrens;Picture Books;Animals;Fiction;Humor;Diary;Fantasy;Juvenile;Family;Adventure;;;;;,https://tse4.mm.bing.net/th/id/OIP.l3NWZk_N5cZM09OpiVQnmwHaJA?w=172&h=209&c=7&r=0&o=5&pid=1.7
The Snow Spider (Snow Spider Trilogy  #1),Jenny Nimmo,Fantasy;Childrens;Young Adult;Fiction;Middle Grade;Magic;Juvenile;Audiobook;Adventure;Family;;;;;,https://tse2.mm.bing.net/th/id/OIP.JeJb5RH95ddO7NSd056OxQHaMk?w=191&h=325&c=7&r=0&o=5&pid=1.7
Ultimate Spider-Man  Volume 16: Deadpool,Brian Michael Bendis/Mark Bagley,Sequential Art;Superheroes;Marvel;Spider Man;Comic Book;Fiction;Graphic Novels Comics;Fantasy;Young Adult;;;;;;,https://tse4.mm.bing.net/th/id/OIP.BIe8Dkh7zaKLhm9DaqKf0gHaEu?w=194&h=124&c=7&r=0&o=5&pid=1.7
Ultimate Spider-Man  Volume 7,Brian Michael Bendis/Mark Bagley,Sequential Art;Superheroes;Marvel;Spider Man;Comic Book;Graphic Novels Comics;Fantasy;Comics Manga;;;;;;;,https://tse4.mm.bing.net/th/id/OIP.BIe8Dkh7zaKLhm9DaqKf0gHaEu?w=194&h=124&c=7&r=0&o=5&pid=1.7
Fables: 1001 Nights of Snowfall,Bill Willingham/Esao Andrews/John Bolton/Mark Buckingham/James Jean/Derek Kirk Kim/Tara  McPherson/Jill Thompson/Mark Wheatley/Michael Wm. Kaluta/Charles Vess/Brian Bolland,Sequential Art;Fairy Tales;Fiction;Graphic Novels Comics;Folk Tales;Fables;Comic Book;Urban Fantasy;Short Stories;;;;;;,https://tse2.mm.bing.net/th/id/OIP.e0r3Y6oohBex2UTSsIV2wQHaJz?w=194&h=257&c=7&r=0&o=5&pid=1.7
Cold Fire / Hideaway / The Key to Midnight,Dean Koontz/Leigh Nichols,Horror;Fiction;Mystery;Thriller;Suspense;Literature;American;Fantasy;Criticism;Contemporary;Paranormal;;;;,https://tse3.mm.bing.net/th/id/OIP.-N-_zlO4UVEUxxdM8VgTBgAAAA?w=194&h=296&c=7&r=0&o=5&pid=1.7
Fables  Vol. 8: Wolves,Bill Willingham/Mark Buckingham/Steve Leialoha/Shawn McManus/Andrew Pepoy,Sequential Art;Graphic Novels Comics;Fiction;Fairy Tales;Folk Tales;Fables;Urban Fantasy;Comic Book;Adult;;;;;;,https://tse2.mm.bing.net/th/id/OIP.mkwPcPdRgKE-JqMKeaLirwHaHa?w=194&h=194&c=7&r=0&o=5&pid=1.7
Fables  Vol. 4: March of the Wooden Soldiers,Bill Willingham/Mark Buckingham/Craig Hamilton/Steve Leialoha/P. Craig Russell,Sequential Art;Fiction;Graphic Novels Comics;Fairy Tales;Folk Tales;Fables;Urban Fantasy;Comic Book;Adult;;;;;;,https://tse2.mm.bing.net/th/id/OIP.AL4JuXGYfOIctsrCZ5gfZwHaLf?w=194&h=302&c=7&r=0&o=5&pid=1.7
Fables  Vol. 1: Legends in Exile,Bill Willingham/Terry Moore/Mike Allred/Lan Medina/Mark Buckingham/Matthew Sturges/Steve Leialoha/Craig Hamilton/Russ Braun/James Jean/Tony Akins/Eric Shanower/Shawn McManus/Jae Lee/Chrissie Zullo/David Petersen,Sequential Art;Fiction;Graphic Novels Comics;Fairy Tales;Mystery;Comic Book;Urban Fantasy;Folk Tales;Fables;;;;;;,https://tse3.mm.bing.net/th/id/OIP.XhJ23g1RTHmIPGdeK6guDQHaLZ?w=194&h=299&c=7&r=0&o=5&pid=1.7
Fables  Vol. 7: Arabian Nights (and Days),Bill Willingham/Mark Buckingham/Steve Leialoha/Jim Fern/Jimmy Palmiotti/Andrew Pepoy,Sequential Art;Graphic Novels Comics;Fairy Tales;Fiction;Folk Tales;Fables;Urban Fantasy;Comic Book;Adult;;;;;;,https://tse4.mm.bing.net/th/id/OIP.3x9VU2tjIzu8h1Uaa807rgHaLY?w=194&h=299&c=7&r=0&o=5&pid=1.7
Fables  Vol. 6: Homelands,Bill Willingham/David Hahn/Mark Buckingham/Lan Medina/Steve Leialoha,Sequential Art;Fiction;Graphic Novels Comics;Fairy Tales;Folk Tales;Fables;Comic Book;Urban Fantasy;Adult;;;;;;,https://tse3.mm.bing.net/th/id/OIP.OlfpvgbsHlQXLxfCm5a6iwEwKA?w=166&h=350&c=7&r=0&o=5&pid=1.7
Fables  Vol. 3: Storybook Love,Bill Willingham/Bryan Talbot/Lan Medina/Mark Buckingham/Linda Medley/Steve Leialoha/James Jean,Sequential Art;Fiction;Fairy Tales;Graphic Novels Comics;Folk Tales;Fables;Urban Fantasy;Comic Book;Adult;;;;;;,https://tse3.mm.bing.net/th/id/OIP.EeFYyGCoocoB1C30Pn-N3wHaFs?w=194&h=149&c=7&r=0&o=5&pid=1.7
Fables  Vol. 5: The Mean Seasons,Bill Willingham/Mark Buckingham/Steve Leialoha/Tony Akins/Jimmy Palmiotti,Sequential Art;Fiction;Graphic Novels Comics;Fairy Tales;Folk Tales;Fables;Urban Fantasy;Comic Book;Adult;;;;;;,https://tse4.mm.bing.net/th/id/OIP.b_ublyZZFDziFBmD_bpa1QHaLY?w=194&h=299&c=7&r=0&o=5&pid=1.7
The Choice: A Fable of Free Trade and Protectionism,Russell Roberts/Russ Roberts,Economics;Fiction;Business;Politics;Academic;Read For School;;;;;;;;;,https://tse4.mm.bing.net/th/id/OIP.oK3cGgQgVmjxOC4qFoG_fQHaGS?w=253&h=215&c=7&r=0&o=5&pid=1.7
Brewer's Dictionary of Phrase and Fable,John Ayto,Reference;Nonfiction;Humanities;Language;Writing;Fantasy;Mythology;Dictionaries;History;Classics;Literature;Words;;;,https://tse2.mm.bing.net/th/id/OIP.MS4pfJdhQ3OEhVbbgvwq4gHaJ6?w=194&h=260&c=7&r=0&o=5&pid=1.7
Jack of Fables  Vol. 1: The (Nearly) Great Escape,Bill Willingham/Matthew Sturges/Tony Akins/Andrew Pepoy,Sequential Art;Fiction;Fairy Tales;Folk Tales;Fables;Graphic Novels Comics;Comic Book;Adult;Urban Fantasy;;;;;;,https://tse1.mm.bing.net/th/id/OIP.I6TrIIPQ_d2zNEoeNAhR_AHaLz?w=194&h=309&c=7&r=0&o=5&pid=1.7
Math Fables,Greg Tang/Heather Cahoon,Science;Mathematics;Childrens;Picture Books;Nonfiction;Animals;Folk Tales;Fables;1st Grade;2nd Grade;Education;;;;,https://tse2.mm.bing.net/th/id/OIP.vii14eH3ifx962GeHht5rQHaHa?w=158&h=180&c=7&r=0&o=5&pid=1.7
The Five Dysfunctions of a Team: A Leadership Fable,Patrick Lencioni,Business;Leadership;Nonfiction;Management;Self Help;Buisness;Personal Development;Psychology;Audiobook;Entrepreneurship;;;;;,https://tse1.mm.bing.net/th/id/OIP.k9d2mpkQFotg8NVPoNmACwHaGD?w=231&h=189&c=7&r=0&o=5&pid=1.7
Aesop's Fables,Aesop/Laura Harris/Laura Gibbs,Classics;Fiction;Short Stories;Childrens;Fantasy;Literature;Mythology;Fairy Tales;Philosophy;Folklore;;;;;,https://tse1.mm.bing.net/th/id/OIP.aLXHFTlOOn2k-ZX5O5UG-gHaJw?w=194&h=256&c=7&r=0&o=5&pid=1.7
Odd Thomas (Odd Thomas #1),Dean Koontz/David Baker,Horror;Fiction;Mystery;Thriller;Paranormal;Supernatural;Suspense;Urban Fantasy;Audiobook;;;;;;,https://tse4.mm.bing.net/th/id/OIP.kruu6zEUuRpKcDh5kH_xDAHaLH?w=117&h=180&c=7&r=0&o=5&pid=1.7
Seize the Night (Moonlight Bay  #2),Dean Koontz/Keith Szarabajka,Horror;Suspense;Science Fiction;Mystery Thriller;Fantasy;Paranormal;Supernatural;;;;;;;;,https://tse4.mm.bing.net/th/id/OIP.xOmzAeHm4RAX-_1UC6ZjNwHaLP?w=194&h=295&c=7&r=0&o=5&pid=1.7
The Good Guy,Dean Koontz/Richard Ferrrone,Fiction;Horror;Suspense;Mystery Thriller;Crime;Audiobook;Adult;Action;;;;;;;,https://tse2.mm.bing.net/th/id/OIP.6TM40M7Ji4MGsV9R0yF-VwAAAA?w=194&h=295&c=7&r=0&o=5&pid=1.7
3rd Degree,James Patterson/Andrew Gross/Carolyn McCormick,Fiction;Crime;Suspense;Mystery Thriller;Murder Mystery;Audiobook;Detective;Adult;;;;;;;,https://tse2.mm.bing.net/th/id/OIP.TfY6Y1aNgwq2Hd-Bis_STAAAAA?w=120&h=184&c=7&r=0&o=5&pid=1.7
2nd Chance (Women's Murder Club #2),James Patterson/Melissa Leo/Jeremy Piven/Andrew Gross,Fiction;Crime;Mystery Thriller;Suspense;Murder Mystery;Audiobook;Detective;Adult;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.MXPAUKrXbEE9qZy1r7NwQwAAAA?w=115&h=180&c=7&r=0&o=5&pid=1.7
The Big Bad Wolf,James Patterson/Peter J. Fernandez/Denis O'Hare,Fiction;Crime;Suspense;Mystery Thriller;Detective;Murder Mystery;Audiobook;Adult;;;;;;;,https://tse1.mm.bing.net/th/id/OIP.epGKF0WrZmGY3oTfmryjnQHaO0?w=174&h=349&c=7&r=0&o=5&pid=1.7
Pop Goes the Weasel,James Patterson/Roger Rees/Keith David,Fiction;Crime;Suspense;Mystery Thriller;Detective;Murder Mystery;Adult;Audiobook;;;;;;;,https://tse2.mm.bing.net/th/id/OIP.ML7orm2z_5OIthfmBfdiTgHaLY?w=194&h=298&c=7&r=0&o=5&pid=1.7
The Winds of War (The Henry Family  #1),Herman Wouk,Historical Fiction;World War II;Classics;Audiobook;Military Fiction;Novels;Literature;;;;;;;;,https://tse4.mm.bing.net/th/id/OIP.McOvC19Y1vuyB01NhV2D8wHaFj?w=229&h=180&c=7&r=0&o=5&pid=1.7
Hollywood Station (Hollywood Station  #1),Joseph Wambaugh,Fiction;Crime;Audiobook;Mystery Thriller;Suspense;Humor;Emergency Services;Police;Drama;;;;;;,https://tse1.mm.bing.net/th/id/OIP.IMgqV13h8bwZWAcNNWwdjAHaD8?w=279&h=180&c=7&r=0&o=5&pid=1.7
City of Glass: Douglas Coupland's Vancouver,Douglas Coupland,Nonfiction;Cultural;Canada;Travel;Writing;Essays;Art;Autobiography;Memoir;Architecture;Canadian Literature;Urban;;;,https://tse4.mm.bing.net/th/id/OIP.rNxk2C72LHMLPFJbx_ifLgAAAA?w=115&h=180&c=7&r=0&o=5&pid=1.7
Terry: Terry Fox and His Marathon of Hope,Douglas Coupland,Nonfiction;Sports;Cultural;Canada;History;Biography Memoir;Canadian Literature;Health;;;;;;;,https://tse3.mm.bing.net/th/id/OIP.ZBbj21WjSoJAAKyGrcDYqAHaJv?w=110&h=180&c=7&r=0&o=5&pid=1.7
